"DATE","WIN1","WIN2","LOSS1","LOSS2","WINSCORE","LOSSSCORE","POINTS"
"20071201","4","14","3","8","21","19","21"
"20071201","48","6","70","88","21","12","16"
"20071201","15","16","6","68","21","17","14"
"20071201","52","76","4","14","21","19","21"
"20071201","52","8","3","76","22","20","21"
"20071201","70","16","6","68","21","13","15"
"20071201","4","8","3","14","21","17","18"
"20071201","88","48","15","16","21","13","24"
"20071201","4","76","52","14","21","17","18"
"20071201","15","70","88","48","21","11","15"
"20071201","70","6","48","68","21","15","11"
"20071201","76","3","52","8","21","15","19"
"20071201","88","6","15","16","21","16","22"
"20071201","3","4","14","8","21","16","12"
"20071201","70","48","88","16","21","15","16"
"20071201","6","16","15","70","21","16","22"
"20071201","15","48","70","16","21","7","18"
"20071201","68","48","6","88","21","15","31"
"20071201","4","8","3","76","21","19","19"
"20071201","4","8","3","14","21","19","18"
"20071201","8","14","4","76","21","19","27"
"20071124","70","101","16","15","21","16","19"
"20071124","101","88","68","76","21","19","15"
"20071124","68","70","76","101","21","19","43"
"20071124","3","2","52","4","21","18","20"
"20071124","3","8","6","4","21","18","18"
"20071124","2","52","3","8","21","19","18"
"20071124","52","2","8","6","21","18","13"
"20071124","15","16","88","70","21","19","15"
"20071124","4","6","2","52","21","19","25"
"20071124","68","76","16","101","21","11","32"
"20071124","76","70","15","88","21","13","16"
"20071124","3","4","8","6","21","15","12"
"20071124","3","52","2","8","21","14","17"
"20071124","70","101","16","68","21","15","10"
"20071124","101","76","88","15","21","18","14"
"20071124","70","16","68","76","22","20","14"
"20071124","4","8","3","6","21","13","18"
"20071124","15","101","88","16","21","12","12"
"20071124","3","4","2","52","21","17","18"
"20071124","101","76","68","70","21","19","9"
"20071124","88","15","16","76","21","16","25"
"20071124","4","8","3","52","21","11","23"
"20071124","101","76","88","16","21","18","12"
"20071124","101","68","15","70","21","19","30"
"20071124","52","4","2","3","24","22","20"
"20071124","4","8","3","6","21","18","18"
"20071124","3","8","2","6","21","17","18"
"20071124","88","76","16","15","21","17","24"
"20071124","88","76","70","68","21","12","13"
"20071124","88","76","16","15","21","12","24"
"20071124","88","76","70","68","21","15","13"
"20071124","3","6","4","8","21","19","22"
"20071124","76","16","88","104","21","11","14"
"20071124","76","15","70","68","21","15","10"
"20071124","88","16","68","104","21","12","15"
"20071124","88","68","16","104","21","12","42"
"20071117","3","4","6","101","21","13","11"
"20071117","70","88","76","68","21","18","19"
"20071117","88","15","70","48","21","15","23"
"20071117","8","52","4","14","23","21","21"
"20071117","70","15","88","68","21","18","9"
"20071117","101","6","3","76","21","13","26"
"20071117","88","70","48","15","21","13","27"
"20071117","3","14","4","8","28","26","22"
"20071117","3","76","52","14","21","11","19"
"20071117","52","76","6","101","22","20","16"
"20071117","48","70","26","15","21","17","20"
"20071117","70","15","68","26","21","13","11"
"20071117","70","68","48","88","21","15","25"
"20071117","8","101","4","6","21","18","25"
"20071117","76","3","52","14","21","12","19"
"20071117","15","48","70","88","21","19","15"
"20071117","26","6","15","68","21","15","14"
"20071117","3","76","4","101","21","19","21"
"20071117","70","26","88","68","21","18","11"
"20071117","88","6","70","48","21","16","22"
"20071117","101","4","8","2","21","15","19"
"20071117","15","6","68","26","21","18","10"
"20071117","76","2","3","8","21","12","23"
"20071117","15","48","88","70","21","19","15"
"20071117","14","52","4","101","25","23","22"
"20071117","15","26","6","70","21","11","22"
"20071117","26","6","68","48","21","15","12"
"20071117","2","76","52","14","21","19","20"
"20071117","15","70","6","26","24","22","20"
"20071117","15","26","48","68","21","15","13"
"20071117","2","8","4","76","21","18","20"
"20071117","4","8","3","101","21","18","19"
"20071117","101","52","3","14","21","17","21"
"20071117","48","70","68","6","21","17","15"
"20071117","48","6","26","70","21","15","17"
"20071027","14","101","76","88","21","16","13"
"20071027","14","48","70","101","21","18","22"
"20071027","2","52","3","6","21","18","17"
"20071027","8","2","3","4","24","22","28"
"20071027","76","91","88","79","21","17","10"
"20071027","15","101","70","48","21","9","16"
"20071027","88","76","15","91","21","17","25"
"20071027","3","14","2","6","21","12","18"
"20071027","88","48","79","70","21","16","20"
"20071027","8","52","4","101","21","18","22"
"20071027","3","76","15","6","21","10","15"
"20071027","79","88","91","48","21","15","35"
"20071027","6","4","52","8","21","15","19"
"20071027","6","2","3","52","21","17","28"
"20071027","8","14","4","70","26","24","26"
"20071027","88","79","15","91","21","11","39"
"20071027","15","101","88","76","21","17","13"
"20071027","76","101","70","48","21","17","16"
"20071027","3","6","4","8","21","18","23"
"20071027","88","76","79","101","21","11","21"
"20071027","70","48","15","91","21","19","20"
"20071027","3","2","8","4","21","18","19"
"20071020","3","2","4","52","21","14","22"
"20071020","76","48","101","88","21","17","18"
"20071020","76","48","70","100","21","15","18"
"20071020","70","100","79","26","21","17","13"
"20071020","79","101","88","26","21","15","17"
"20071020","76","2","14","6","23","21","16"
"20071020","4","52","3","11","21","17","14"
"20071020","3","4","52","11","21","16","12"
"20071020","101","100","68","88","21","15","10"
"20071020","48","26","70","79","21","13","19"
"20071020","26","48","101","100","21","16","24"
"20071020","2","6","14","76","21","17","16"
"20071020","2","6","3","4","21","14","33"
"20071020","79","70","88","68","21","8","13"
"20071020","2","14","6","52","21","14","22"
"20071020","101","68","100","88","21","18","18"
"20071020","4","11","3","76","21","16","21"
"20071020","26","79","48","70","21","18","33"
"20071020","26","101","79","68","21","16","9"
"20071020","14","52","11","76","21","16","14"
"20071020","88","48","70","100","21","19","24"
"20071020","52","8","3","76","21","18","20"
"20071020","6","14","2","11","21","18","23"
"20071020","101","48","88","26","21","15","13"
"20071020","4","8","3","52","21","18","23"
"20071020","76","100","70","68","22","20","15"
"20071020","48","101","76","100","21","17","18"
"20071020","26","70","88","68","21","18","10"
"20071020","26","101","76","68","21","16","15"
"20071020","101","100","88","70","21","19","18"
"20071020","2","6","3","8","21","15","25"
"20071020","3","4","14","11","21","15","9"
"20071020","26","70","76","101","21","12","27"
"20071020","68","100","70","88","21","15","32"
"20071020","14","4","2","11","26","24","15"
"20071020","2","4","6","8","21","15","12"
"20071020","3","8","4","6","21","10","19"
"20071020","14","100","11","68","24","22","14"
"20071013","4","2","52","3","21","15","22"
"20071013","4","2","6","8","21","17","12"
"20071013","26","70","48","88","21","19","18"
"20071013","101","68","76","100","21","19","29"
"20071013","101","52","3","68","21","17","14"
"20071013","88","26","48","79","21","10","23"
"20071013","3","8","52","6","21","19","18"
"20071013","70","14","100","76","21","18","19"
"20071013","70","2","4","14","21","19","29"
"20071013","101","79","100","76","21","19","25"
"20071013","48","26","88","68","21","15","11"
"20071013","3","2","4","52","21","12","24"
"20071013","8","14","6","70","21","13","18"
"20071013","48","26","79","101","22","20","21"
"20071013","26","88","48","100","21","19","28"
"20071013","68","76","88","100","21","13","18"
"20071013","76","48","79","100","21","11","11"
"20071013","88","70","14","101","21","18","31"
"20071013","14","70","68","76","26","24","14"
"20071013","2","52","3","4","21","19","27"
"20071013","68","100","26","79","21","19","21"
"20071013","8","2","6","4","24","22","26"
"20071013","8","52","6","3","21","19","21"
"20071013","88","70","48","76","21","14","29"
"20071013","101","100","68","14","21","10","14"
"20071013","3","2","4","52","21","18","24"
"20071013","26","6","48","76","21","17","24"
"20071006","79","48","88","68","21","15","14"
"20071006","48","76","79","100","21","5","12"
"20071006","76","79","100","88","21","18","15"
"20071006","101","4","2","8","21","18","15"
"20071006","8","6","2","52","21","17","29"
"20071006","52","6","4","101","21","16","23"
"20071006","52","6","4","101","21","18","23"
"20071006","76","88","100","68","21","7","14"
"20071006","48","88","100","68","21","9","17"
"20071006","48","88","76","79","21","11","24"
"20071006","4","6","8","101","21","10","14"
"20071006","76","88","48","79","21","17","17"
"20071006","100","76","88","68","21","12","10"
"20071006","88","100","68","79","21","17","16"
"20071006","4","52","8","101","21","16","11"
"20071006","8","52","4","101","21","16","23"
"20071006","4","52","6","2","24","22","13"
"20071006","3","8","6","2","21","16","17"
"20071006","76","100","79","68","21","11","10"
"20071006","76","100","88","48","21","17","14"
"20071006","100","76","48","88","21","11","14"
"20071006","4","2","3","6","21","16","17"
"20071006","3","2","6","8","21","18","13"
"20071006","88","48","79","76","21","9","24"
"20071006","76","79","100","68","21","18","14"
"20071006","52","4","2","101","21","18","13"
"20071006","4","8","3","6","21","16","19"
"20071006","88","100","48","68","23","21","21"
"20071006","79","76","88","100","21","14","15"
"20071006","4","2","101","52","21","18","16"
"20071006","4","3","6","2","21","16","12"
"20071006","48","76","68","79","21","11","10"
"20071006","100","76","48","68","21","17","14"
"20071006","3","4","2","6","21","18","12"
"20071006","100","48","76","68","21","15","19"
"20071006","101","3","4","52","21","17","26"
"20070929","48","6","101","70","21","17","22"
"20070929","2","52","3","4","21","17","27"
"20070929","3","52","2","4","21","17","19"
"20070929","3","2","4","52","21","15","25"
"20070929","6","101","26","70","21","10","15"
"20070929","101","6","88","48","21","17","12"
"20070929","76","18","55","26","21","16","20"
"20070929","76","55","18","48","21","16","15"
"20070929","55","18","76","88","21","16","14"
"20070929","55","76","6","101","21","12","19"
"20070929","88","18","48","26","21","11","22"
"20070929","101","6","48","26","21","15","14"
"20070929","18","76","88","55","21","16","18"
"20070929","18","76","55","26","21","8","20"
"20070929","101","70","88","6","21","17","14"
"20070929","3","4","2","52","21","18","15"
"20070929","3","2","4","52","24","22","25"
"20070929","18","48","55","70","21","18","26"
"20070929","101","6","26","70","21","19","15"
"20070929","2","4","3","52","21","18","21"
"20070922","4","52","6","55","21","12","12"
"20070922","88","76","18","79","21","17","19"
"20070922","48","18","14","79","21","14","19"
"20070922","101","53","76","88","21","10","13"
"20070922","101","53","48","14","21","15","18"
"20070922","48","88","79","101","21","17","26"
"20070922","53","55","14","76","21","18","19"
"20070922","4","55","6","2","21","15","15"
"20070922","4","6","2","8","21","13","16"
"20070922","48","101","18","88","21","14","14"
"20070922","4","76","6","53","21","11","14"
"20070922","76","53","6","88","21","11","15"
"20070922","53","18","48","101","23","21","20"
"20070922","2","52","3","8","21","18","19"
"20070922","3","55","52","14","21","15","18"
"20070922","4","52","3","2","21","18","17"
"20070922","88","18","48","79","22","20","20"
"20070922","6","14","53","76","22","20","19"
"20070922","48","101","18","88","21","12","14"
"20070922","3","8","55","6","21","8","15"
"20070922","52","8","3","18","21","18","19"
"20070916","2","52","3","4","21","18","27"
"20070916","3","4","52","6","21","18","14"
"20070916","3","2","4","6","21","19","19"
"20070916","4","52","3","2","21","19","17"
"20070916","101","18","55","88","21","13","18"
"20070916","101","55","18","6","21","14","17"
"20070916","18","55","101","88","21","15","15"
"20070916","18","55","52","88","21","15","21"
"20070916","52","4","6","2","21","18","13"
"20070916","101","18","55","88","21","15","18"
"20070916","4","6","3","52","21","18","24"
"20070915","76","14","55","88","21","17","16"
"20070915","53","76","14","70","21","19","21"
"20070915","53","70","48","18","21","17","17"
"20070915","2","4","6","3","21","10","19"
"20070915","2","6","3","4","21","18","38"
"20070915","2","6","3","4","22","20","38"
"20070915","55","101","48","18","21","18","16"
"20070915","55","18","88","101","21","17","16"
"20070915","101","55","18","70","21","13","17"
"20070915","18","70","88","76","21","18","17"
"20070915","18","70","88","48","21","12","16"
"20070915","76","14","53","48","21","17","17"
"20070915","55","101","76","14","21","11","20"
"20070915","48","101","70","88","21","14","17"
"20070915","76","55","14","18","21","11","18"
"20070915","48","101","53","88","21","14","17"
"20070915","88","53","48","70","22","20","23"
"20070915","101","55","18","14","21","17","18"
"20070915","14","18","55","76","21","18","22"
"20070915","4","2","3","52","21","10","24"
"20070915","4","2","3","52","24","22","24"
"20070915","3","4","52","6","21","18","13"
"20070915","3","52","6","2","21","19","12"
"20070915","52","6","2","53","21","18","16"
"20070909","70","76","14","101","23","21","24"
"20070909","55","18","6","103","21","17","22"
"20070909","18","6","55","103","21","10","21"
"20070909","101","103","76","18","21","17","18"
"20070909","3","4","2","52","21","18","15"
"20070909","4","2","3","52","21","16","25"
"20070909","3","52","4","2","21","18","16"
"20070909","88","70","14","91","24","22","27"
"20070909","76","14","103","18","21","13","18"
"20070909","70","55","88","6","21","16","16"
"20070909","70","55","101","6","21","16","22"
"20070909","52","4","3","2","21","19","17"
